,LocationID,Latitude,Longitude,Risk Band
12965,722203,23.079725,87.18495,Watch
4098,835234,23.3441,85.309562,Watch
7900,443403,21.2098176,75.5181903,Watch
4244,422604,19.423796,73.818197,Watch
13914,383316,23.499456,73.248154,Watch
7885,443101,20.88945,76.17962,Watch
771,521402,16.963842,80.303555,Watch
10611,742121,24.2692,88.0489,Watch
10634,742161,24.1251,87.9561,Watch
7846,444109,20.77,76.89,Watch
6525,762014,20.7400783,84.1919233,Watch
10017,530028,17.7741944,83.2460278,Watch
16992,741167,23.0056388,87.187075,Watch
208,495334,22.06603,81.607617,Watch
6231,759124,20.98498,84.8536416,Watch
18101,444001,20.7077778,77.0161944,Watch
10628,742132,24.0596,87.8867,Watch
5104,486666,24.23,81.8,Watch
566,507318,17.3133799999999,80.0735499999999,Watch
5118,464990,23.179949,77.692559,Watch
2811,387640,22.9166,73.1325,Watch
12958,713212,23.465782,87.382738,Watch
12957,713203,23.5533568,87.2721156,Watch
836,505524,18.558013,78.893316,Watch
1259,835301,23.363537,85.134971,Watch
750,505469,18.287415,79.219944,Watch
942,503235,18.7458966,77.947735,Watch
13023,713129,23.72,88.01,Watch
13459,621212,11.22,78.88,Watch
4396,425002,21.0741229,75.5336246,Watch
2787,393110,21.706966,73.120073,Watch
7838,444501,20.5,76.88,Watch
11940,641654,9.951969,77.301569,Watch
17890,835215,23.4118611,85.44125,Watch
13131,721517,22.6203,86.7806,Watch
15327,522002,16.3023663,80.4353233,Watch
14959,768202,21.843815,83.9718861,Watch
4210,415513,17.83405,74.55821,Watch
570,507306,17.2727259999999,80.954565,Watch
17521,629602,8.12,77.45,Watch
9863,505002,18.440494,79.120392,Watch
17522,629602,8.12,77.45,Watch
2445,383330,23.16053,73.1674,Watch
580,507123,17.59915,80.3426,Watch
1485,586108,16.7327149,75.8357477,Watch
18394,713207,23.5285891,87.2563925,Watch
7341,483501,23.714092,80.493827,Watch
1028,509202,16.976221,78.2029,Watch
10646,742148,24.3584,88.0833,Watch
5039,485772,24.579,81.832,Watch
17150,480447,22.18656,78.705103,Watch
768,521190,16.891178,80.286715,Watch
8579,632512,12.8296,79.32435,Watch
12745,741246,22.960511,88.567403,Watch
4312,431523,19.056508,76.276694,Watch
4953,480001,21.913825,78.950037,Watch
7410,458330,24.6031586,74.8607105,Watch
6323,768214,21.7026367,84.1658659,Watch
2325,385110,24.31669,72.931654,Watch
777,502114,18.07907,78.773744,Watch
344,518122,15.21,78.19,Watch
2350,382225,22.32,71.67,Watch
13826,583115,15.2555474,76.8382333,Watch
8170,412312,18.14554,74.0776,Watch
7933,441224,20.1566566999999,79.5125661999999,Watch
2754,394370,21.476569,74.19771,Watch
837,505524,18.558013,78.893316,Watch
2476,365610,21.5032922,71.1946083,Watch
9277,486884,23.9984,82.6993,Watch
16022,563117,12.9364167,78.2613611,Watch
12099,625009,12.8969,78.0465,Watch
9268,485005,24.579,81.832,Watch
2877,389320,22.6762,73.4366,Watch
15477,530013,17.736984,83.312861,Watch
17743,530047,17.778479,83.212953,Watch
1862,535183,17.972463,83.172939,Watch
10008,530016,17.7295278,83.3089444,Watch
15479,530009,17.746218,83.245895,Watch
8147,412311,18.21345,74.1043,Watch
573,507302,17.168551,80.63564,Watch
19663,741221,22.9455556,88.5422222,Watch
5003,486115,24.5373,81.3042,Watch
9426,442501,20.1171111,79.1494167,Watch
13645,743268,22.8377765,88.6443257,Watch
13911,383440,23.866445,73.076682,Watch
539,507117,17.9316473999999,80.8266933999999,Watch
4441,431808,18.917413,77.682113,Watch
843,505451,18.49391,79.055353,Watch
9502,425506,21.167084,75.962007,Watch
8731,392215,21.83437,73.111066,Watch
2473,383434,23.949455,72.875179,Watch
15663,443104,20.673452,76.033592,Watch
9433,440030,21.1521944,79.0691667,Watch
962,505474,18.2683149,79.2478833,Watch
4042,825109,23.72,85.31305,Watch
17031,713201,23.4980845,87.320444,Watch
18109,440036,21.10916667,79.02191667,Watch
10535,743235,22.999976,88.8431038,Watch
19421,563160,13.0034948,77.9424530999999,Watch
18514,412304,18.27325,74.3112,Watch
1432,591114,15.93,75.12,Watch
7847,444505,20.17,77.17,Watch
2470,383235,23.957338,73.103241,Watch
17843,391750,22.3754722,73.1570833,Watch
9612,770032,22.2295469,84.9313118,Watch
493,521401,16.991507,80.485773,Watch
4118,835213,23.440932,84.684522,Watch
2548,360330,21.928803,70.906381,Watch
8012,445203,20.1051666,77.7135833,Watch
4097,834004,23.236305,85.198471,Watch
8047,413201,18.74,75.31,Watch
7337,483110,23.357011,80.485487,Watch
7360,450331,21.291,76.3398,Watch
1495,586121,16.5376728,75.7836588,Watch
17687,504301,18.939792,79.464901,Watch
10597,731302,23.77326,87.838624,Watch
1494,586121,16.5376728,75.7836588,Watch
15676,414606,19.3641667,74.9313056,Watch
4216,415002,17.8797238999999,74.5902554999999,Watch
14058,502277,18.000261,78.919657,Watch
12056,628907,9.1692,78.1469,Watch
17406,413133,18.2288095,75.77747,Watch
7323,454335,21.931798,75.250823,Watch
9439,440015,21.11591667,79.06955556,Watch
4397,425116,20.9454002,75.4444806,Watch
1014,508224,17.2831773,79.5678191,Watch
16008,586101,16.8337688999999,75.7160006999999,Watch
1738,535463,18.7199,83.469,Watch
2750,394380,21.476566,74.197713,Watch
15767,768210,21.7248844,84.0127559,Watch
9267,486001,24.5373,81.3042,Watch
17332,591111,15.84,75.06,Watch
13735,713321,23.5758474,87.1857298,Watch
14091,501141,17.3069,77.4823,Watch
12773,743345,22.808,88.703,Watch
1449,583120,15.4303606,76.795498,Watch
7877,443401,20.927623,76.389412,Watch
2809,387620,23.0995,73.163,Watch
2828,388180,22.501,72.60895,Watch
2701,363421,22.62,71.7906,Watch
997,502321,17.7193694,77.7288288,Watch
6238,759123,20.8938883,85.145395,Watch
5317,563121,12.9942344999999,78.2756734999999,Watch
13802,832107,22.642795,86.16755,Watch
5018,486005,24.5373,81.3042,Watch
998,502228,17.7267046603429,77.6008628772081,Watch
5029,485551,24.579,81.832,Watch
9986,521457,16.877,80.1351667,Watch
9987,521457,16.877,80.1351667,Watch
9954,522006,16.3191667,80.4131667,Watch
8169,412305,18.1234284,74.1643612,Watch
1337,832401,23.0281699999999,86.11937,Watch
14871,415537,17.925561,74.276513,Watch
4945,460663,22.00981135,78.53721468,Watch
14894,425415,21.571098,73.979248,Watch
5103,486669,24.1,81.85,Watch
17250,392012,21.793951,72.90168,Watch
4891,464993,23.0736999999999,77.6270999999999,Watch
1001,502246,17.7243565759083,77.664795790602,Watch
17544,626612,9.63,78.36,Watch
12042,628712,9.2108,78.1955,Watch
15594,456003,21.371804,73.013962,Watch
6528,762104,19.8322016,84.17433,Watch
2460,383270,24.228621,73.012486,Watch
1256,835233,23.140204,84.5693859999999,Watch
15774,769004,22.23517,84.7792276,Watch
5322,563136,13.0858063,78.4108709,Watch
4384,425109,20.91755,75.33195,Watch
19176,722183,23.51917,87.39389,Watch
13021,713427,23.96,87.83,Watch
13734,713208,23.533206,87.290929,Watch
14242,387710,22.893,72.9752,Watch
13010,713141,23.33,87.73,Watch
15320,502103,18.105264,78.843662,Watch
9438,440022,21.1521,79.0836,Watch
4356,424310,20.896263,74.273206,Watch
490,521214,17.03,80.77,Watch
1232,523328,16.12,79.48,Watch
4011,828403,24.39669,85.14557,Watch
16150,695022,8.523932,76.879501,Watch
7494,465333,22.335447,74.830243,Watch
18896,497446,23.193095,82.1962549999999,Watch
9418,444502,20.5793056,76.8505,Watch
16699,629601,8.1,77.44,Watch
5008,486223,24.5373,81.3042,Watch
12041,628901,9.0599,78.2679,Watch
12986,722206,23.1906182,87.5445232,Watch
12972,722205,23.150856,87.6199822,Watch
16560,713144,23.42,87.63,Watch
10586,731240,23.630554,87.821815,Watch
8185,415509,17.7076819,74.5439,Watch
996,502321,17.7193694,77.7288288,Watch
4314,414203,18.786983,75.294934,Watch
8181,415103,17.204004,74.011095,Watch
8179,415112,17.244574,73.928332,Watch
8171,412312,18.14554,74.0776,Watch
15449,507154,17.6091944,80.7048056,Watch
17197,530012,17.706466,83.190354,Watch
15476,530017,17.7335556,83.3389444,Watch
10010,530003,17.7248889,83.3240833,Watch
1735,532148,18.0574,83.142,Watch
8076,413304,17.713189,75.508719,Watch
15371,148001,30.2455278,75.8443056,Watch
7263,303007,26.732591,76.152288,Watch
3150,124103,28.728528,76.554108,Watch
3074,125033,29.0977222,75.9688055,Watch
15762,759122,20.843885,85.091285,Watch
17658,416003,16.7196943,74.23757,Watch
13990,522509,16.351344,80.479927,Watch
13197,302033,26.7668333,75.8069167,Watch
12599,282006,27.1238545,78.1093387,Watch
14285,126112,29.41493,76.68043,Watch
6433,761212,19.0042305,84.3188544,Watch
2541,360410,21.374243,70.941305,Watch
15763,759122,20.843885,85.091285,Watch
469,534467,17.0858929999999,81.1277269999999,Watch
17730,522510,16.378789,80.531163,Watch
3103,126116,29.718131,76.132569399999,Watch
3117,132107,29.5902777,76.1099166,Watch
3034,122505,28.421592,76.914258,Watch
10123,800004,25.61625,85.1595833,Watch
13488,282005,27.2242626,78.0107981,Watch
8509,307026,24.519126,72.616595,Watch
8211,322230,26.78289,76.899478,Watch
77,800008,25.5872,85.2338,Watch
11466,225001,26.9316169999999,81.202241,Watch
2571,361280,22.27,69.96,Watch
7314,454660,29.006354,75.20227,Watch
11030,250103,28.9301595,77.6450135,Watch
6511,765022,19.0454566,83.8804633,Watch
7165,301030,27.243334,76.618346,Watch
3031,122102,28.352169,77.06471,Watch
10217,201204,28.886575,77.500309,Watch
9847,209801,26.54841667,80.48430556,Watch
10710,281004,27.47,77.69,Watch
9806,151203,30.683489,74.760401,Watch
8787,122001,28.4685833,77.0217778,Watch
5108,486886,23.98,82.89,Watch
6178,752084,20.3642,84.8588983,Watch
396,517640,13.699157,79.695396,Watch
6259,759120,20.9253333,85.34834,Watch
1693,531115,17.588591,82.342476,Watch
4533,431513,19.7040131,77.1622486,Watch
9600,758002,21.6216667,85.6597897,Watch
11534,604152,12.18,79.35,Watch
3047,122103,28.248459,77.065802,Watch
9844,274001,26.4827222,83.77975,Watch
10707,281403,27.47,77.69,Watch
596,522529,16.2979,80.3001,Watch
503,524414,14.1998264,79.5336367,Watch
1725,535578,18.4836,83.3531,Watch
14044,535573,18.5426,83.4043,Watch
402,517641,13.724581,79.660282,Watch
6701,151502,29.9995,75.3936,Watch
6652,148028,30.062295,75.728427,Watch
8551,335051,29.55446,73.482512,Watch
7218,328001,26.761771,77.974615,Watch
89,803201,25.610466,85.141661,Watch
16926,208010,26.4218889,80.4055833,Watch
3936,194103,34.4449844,76.0945660999999,Watch
3104,126115,29.5068859,76.229802699999,Watch
17849,122008,28.462,77.0316389,Watch
13219,342001,26.2827778,73.0487778,Watch
19637,208014,26.4414167,80.3199444,Watch
6642,148035,30.102132,75.885346,Watch
8217,322241,26.517996,77.374262,Watch
8783,121103,28.0405833,77.0405833,Watch
13575,208027,26.4253,80.30414,Watch
13198,302033,26.7668333,75.8069167,Watch
4329,431515,18.731619,76.631885,Watch
18309,208003,26.4568056,80.3329444,Watch
3021,127040,28.8725,75.9144,Watch
3081,125039,29.2246111,76.1387501,Watch
7265,303901,26.526885,75.881265,Watch
19640,208025,26.4748056,80.2901667,Watch
3088,125113,29.5065833,76.3382222,Watch
19646,226029,26.78161,80.95851,Watch
7373,451001,21.4419,75.2231,Watch
13949,363530,22.6537,71.1655999999999,Watch
17798,110013,28.5912222,77.2423333,Watch
19638,208023,26.4418889,80.3425833,Watch
18324,226011,26.816896,80.892826,Watch
18201,342011,26.2634722,73.0277778,Watch
6769,142050,30.85535,74.94099,Watch
12657,203394,28.3408665,78.0509282,Watch
3109,132041,29.5902777,76.1099166,Watch
8241,344704,25.15761,71.3936,Watch
8642,110012,28.6368611,77.1696111,Watch
16755,342006,26.3069444,73.0398611,Watch
7626,416001,16.6150733,74.1606876,Watch
13489,283202,27.232,78.196,Watch
7243,303313,27.009645,76.684583,Watch
12602,283105,27.155242,77.8663031,Watch
6577,141101,28.582103,77.248525,Watch
6698,151504,30.079,75.5348999999999,Watch
8312,333031,28.448022,75.767181,Watch
8650,110017,28.522982,77.214514,Watch
8361,342304,26.3289426,73.0650091,Watch
8788,122018,28.462,77.0316389,Watch
9845,208004,26.4514167,80.3730278,Watch
6645,148031,29.720519,75.337209,Watch
3015,127201,28.4267,75.804,Watch
8652,110037,28.5556389,77.0845556,Watch
18776,322021,26.0000833,76.3848611,Watch
18887,800006,25.6175278,85.1762778,Watch
3042,122107,28.095943,77.001664,Watch
11474,225003,26.931613,81.202245,Watch
8648,110024,28.5631667,77.24875,Watch
19364,122007,28.462,77.0316389,Watch
3071,125106,29.6745555,75.7301111,Watch
15261,341512,26.5251,80.941509,Watch
19363,122016,28.4965833,77.0852778,Watch
17181,110038,28.52,77.09,Watch
12636,202137,28.519427,77.9724374,Watch
3053,123027,28.336368,76.306545,Watch
13188,313329,25.0245833,74.1189167,Watch
18888,800016,25.6035833,85.1325556,Watch
12679,203209,28.2218842,77.5856852,Watch
8646,110048,28.5471667,77.2438056,Watch
12671,203202,28.4010761,77.6571918,Watch
6729,152026,30.5430999999999,74.45196,Watch
12611,283125,27.0168053,78.1236592,Watch
135,844121,25.897936,85.18099,Watch
18200,334006,28.1172222,73.04,Watch
10223,201310,28.501498,77.523246,Watch
8786,122005,28.5056111,77.0710556,Watch
16433,283121,26.9812022,77.8281514,Watch
13,811315,24.9847653,86.0397087,Watch
4261,413213,17.8217,75.65265,Watch
8347,342023,27.31995,72.6504,Watch
17797,110019,28.5403056,77.2486667,Watch
16900,203201,28.4037222,77.8560278,Watch
8635,110003,28.6058889,77.2289722,Watch
3959,192123,25.2,72.5422,Watch
7259,303507,26.739159,76.123605,Watch
8658,110070,28.534162,77.152685,Watch
3062,123024,28.378752,75.96466,Watch
10712,281005,27.47,77.69,Watch
3549,841414,25.858332,84.75767,Watch
3050,123501,28.069873,76.579918,Watch
15895,122015,28.4973611,77.0630556,Watch
15004,148107,30.25662,75.482535,Watch
6730,151207,30.6667069999999,74.749993,Watch
4871,480661,22.1016948,79.5485097,Watch
3155,124108,28.735904,76.510506,Watch
7281,303002,26.993567,76.72788,Watch
3040,122004,28.44104,77.01742,Watch
3157,124106,28.735904,76.510506,Watch
15805,151001,30.17343,74.92282,Watch
10778,222161,26.33,81.1,Watch
3090,125055,29.5347777,75.0320833,Watch
17518,306101,26.5410819,74.0725628,Watch
11443,209111,26.264546,79.836139,Watch
9846,208001,26.47355556,80.35069444,Watch
11135,275304,26.11,83.54,Watch
7164,301406,27.407375,76.64752,Watch
7264,303007,26.732591,76.152288,Watch
14213,803117,24.71,85.0499999999999,Watch
3008,127027,28.8837,76.2392,Watch
19316,110060,28.6367222,77.1831111,Watch
6742,142056,30.665381,75.202382,Watch
7241,302022,26.730041,75.83887,Watch
14364,841417,26.10562,84.803062,Watch
3137,136044,29.5759499999999,76.4849329999999,Watch
8273,334808,28.4555294,72.6056025999999,Watch
13497,203132,28.2123925,77.8186082,Watch
8284,331402,28.539989,74.660537,Watch
10133,801506,25.574127,85.0701,Watch
15825,301019,28.2171667,76.8646944,Watch
7142,313206,24.89,74.02,Watch
90,804451,25.1215645999999,85.2313154,Watch
11318,273402,26.451983,72.55006,Watch
15560,110067,28.55075,77.1792778,Watch
8659,110057,28.568,77.1594167,Watch
3528,841412,25.899664,84.69263,Watch
6741,142048,30.84746,74.7184,Watch
3736,823002,24.74,84.9438365,Watch
17291,123106,28.231413,76.801381,Watch
7256,303506,26.739159,76.123605,Watch
8651,110016,28.5558611,77.2021389,Watch
7296,452020,18.754844,78.084148,Watch
10312,228145,26.250152,82.228462,Watch
10127,800001,25.6173,85.12172,Watch
3100,125076,29.5235833,74.8406388,Watch
8789,122017,28.462,77.0316389,Watch
11016,250001,28.9,77.83,Watch
3151,124103,28.728528,76.554108,Watch
12593,283201,27.3292991,78.1919021,Watch
11425,209307,26.518137,80.0258,Watch
8777,127021,28.7752,75.9928,Watch
12607,283119,26.9941113,77.8457832,Watch
16270,281504,27.47,77.69,Watch
11031,250103,28.9301595,77.6450135,Watch
12609,283124,26.9983984,77.9595879,Watch
10701,281405,27.47,77.69,Watch
15827,302017,26.8360833,75.8303333,Watch
3035,122505,28.421592,76.914258,Watch
3064,123401,28.202722,76.616953,Watch
2998,125060,29.5457222,75.1141111,Watch
17571,282007,27.2506906,77.8059915,Watch
3032,122102,28.352169,77.06471,Watch
10664,285204,26.06949,79.72316,Watch
13614,227817,26.4796667,81.5690833,Watch
13585,225123,26.9121667,81.2035278,Watch
6743,142049,30.3583021,75.6469823999999,Watch
17,811211,25.374756,86.473525,Watch
9279,464111,26.914997,76.459917,Watch
11251,274502,26.2,83.96,Watch
3650,824207,24.72134,84.8567929999999,Watch
10706,281308,27.47,77.69,Watch
10137,844101,25.8922222,85.3305555,Watch
10173,224155,26.381548,82.186318,Watch
7502,456770,26.020012,76.195833,Watch
8639,110008,28.6527778,77.1558889,Watch
6639,148030,30.001998,75.752993,Watch
8549,335040,29.755543,73.527019,Watch
3072,125050,29.508192,75.4535162,Watch
10265,229128,26.368,81.25,Watch
13885,110030,28.5176111,77.1793610999999,Watch
6695,151501,29.8187,75.6837,Watch
7234,328027,26.833268,77.662246,Watch
8382,305026,26.5708674,74.4846303,Watch
10702,281302,27.49,78.01,Watch
3148,124109,28.467314,76.570072,Watch
13543,250005,28.9737222,77.6411111,Watch
3010,127306,28.5921,76.2653,Watch
17289,127025,28.7784,76.3418,Watch
13606,226012,26.795782,80.910927,Watch
145,844126,25.799575,85.461434,Watch
12643,204213,27.5344411,77.9297845,Watch
10315,228155,26.345101,81.978026,Watch
12604,283110,27.0945291,77.6679292,Watch
6719,152025,30.483574,74.5075664,Watch
3016,127201,28.4267,75.804,Watch
3038,122502,28.292981,76.697254,Watch
11034,250502,29.02,77.5199999999999,Watch
11475,225124,26.61682,81.37965,Watch
11460,209859,26.615234,80.775776,Watch
13576,208007,26.4306944,80.3838889,Watch
15804,151003,30.25608,74.94534,Watch
8653,110097,28.528884,77.086554,Watch
3046,122006,28.4855613,77.009056,Watch
4512,413507,18.571699,76.017708,Watch
18202,342011,26.2634722,73.0277778,Watch
3159,124104,28.735904,76.510506,Watch
9,811308,24.822098,86.445298,Watch
8643,110012,28.6368611,77.1696111,Watch
6758,152022,30.6863,74.38541,Watch
18565,148029,30.137231,75.677536,Watch
12676,203129,28.1666052,77.9709148,Watch
7315,454660,29.006354,75.20227,Watch
11467,225001,26.9316169999999,81.202241,Watch
8649,110049,28.566209,77.217965,Watch
13494,282002,27.1896549,77.9916944,Watch
10711,281202,27.47,77.69,Watch
13224,341518,26.4535278,74.0943611,Watch
7076,323801,25.788779,73.011657,Watch
11337,273151,26.054075,84.246319,Watch
78,800008,25.5872,85.2338,Watch
6728,151211,30.1421199999999,75.1898099999999,Watch
7149,313901,24.35,73.68,Watch
15894,122009,28.3408889,76.7561944,Watch
7282,303002,26.993567,76.72788,Watch
11175,277302,25.97,84.09,Watch
15372,148001,30.2455278,75.8443056,Watch
48,803114,25.23,85.34,Watch
2302,110044,28.53,77.2099999999999,Watch
10669,285126,26.27877,79.21551,Watch
16457,277207,25.82,84.04,Watch
8546,335711,28.989904,73.008058,Watch
9675,151212,30.7085089999999,74.586133,Watch
7098,313324,24.99,73.84,Watch
17850,122008,28.462,77.0316389,Watch
17176,801113,25.1231312,85.3132131,Watch
